,BrefID,SortDate,BibLvlCode,StandardTitle,RefStrFull,AbstractEnglish,Refstringauthors,WoScode,FullAut,Affiliation,DOI,ownDOI,spcolNames,GeoTerms,TaxTerms,ThesTerms,OtherTerms,AuthorKeywords,DocType,LitStyles,ThesisDegree,wos_affil,wos_country,wos_keywords,wos_plus_keywords,wos_categories,wos_researcharea,stand_affil,similarity_method,stand_country,stand_flemish,stand_GROUP,stand_QH
0,289227,2015,AS,Reef fishes at all trophic levels respond positively to effective marine protected areas,"<b>Soler, G.A.; Edgar, G.J.; Thomson, R.J.; Kininmonth, S.; Campbell, S.J.; Dawson, T.P.; Barrett, N.S.; Bernard, A.T.F.; Galván, D.E.; Willis, T.J.; Alexander, T.J.; Stuart-Smith, R.D.</b> (2015). Reef fishes at all trophic levels respond positively to effective marine protected areas. <i>PLoS One 10(10)</i>: e0140270. <a href=""https://hdl.handle.net/10.1371/journal.pone.0140270"" target=""_blank"">https://hdl.handle.net/10.1371/journal.pone.0140270</a>","Marine Protected Areas (MPAs) offer a unique opportunity to test the assumption that fishing pressure affects some trophic groups more than others. Removal of larger predators through fishing is often suggested to have positive flow-on effects for some lower trophic groups, in which case protection from fishing should result in suppression of lower trophic groups as predator populations recover. We tested this by assessing differences in the trophic structure of reef fish communities associated with 79 MPAs and open-access sites worldwide, using a standardised quantitative dataset on reef fish community structure. The biomass of all major trophic groups (higher carnivores, benthic carnivores, planktivores and herbivores) was significantly greater (by 40% - 200%) in effective no-take MPAs relative to fished open-access areas. This effect was most pronounced for individuals in large size classes, but with no size class of any trophic group showing signs of depressed biomass in MPAs, as predicted from higher predator abundance. Thus, greater biomass in effective MPAs implies that exploitation on shallow rocky and coral reefs negatively affects biomass of all fish trophic groups and size classes. These direct effects of fishing on trophic structure appear stronger than any top down effects on lower trophic levels that would be imposed by intact predator populations. We propose that exploitation affects fish assemblages at all trophic levels, and that local ecosystem function is generally modified by fishing.","Soler, G.A.; Edgar, G.J.; Thomson, R.J.; Kininmonth, S.; Campbell, S.J.; Dawson, T.P.; Barrett, N.S.; Bernard, A.T.F.; Galván, D.E.; Willis, T.J.; Alexander, T.J.; Stuart-Smith, R.D.",WOS:000362962300076,"Stuart-Smith, Rick, R.D.",,https://hdl.handle.net/10.1371/journal.pone.0140270,,"Bio-ORACLE, ""Lifewatch acknowledged""",,,"Environmental Management, ""Environmental Managers &amp; Monitoring"", ""Exploitable Scientific Result"", ""Fisheries"", ""Fisheries Management"", ""Policy Makers / Decision Makers"", ""Scientific Community"", ""Scientific Publication""",,,Journal article,,,,,,,,,,,,,,
1,289384,2017,AS,"Demosponge diversity from North Sulawesi, with the description of six new species","<b>Calcinai, B.; Bastari, A.; Bavestrello, G.; Bertolino, M.; Horcajadas, S.B.; Pansini, M.; Makapedua, D.M.; Cerrano, C.</b> (2017). Demosponge diversity from North Sulawesi, with the description of six new species. <i>ZooKeys 680(680)</i>: 105-150. <a href=""https://hdl.handle.net/10.3897/zookeys.680.12135"" target=""_blank"">https://hdl.handle.net/10.3897/zookeys.680.12135</a>","Sponges are key components of the benthic assemblages and play an important functional role in many ecosystems, especially in coral reefs. The Indonesian coral reefs, located within the so-called “coral triangle”, are among the richest in the world. However, the knowledge of the diversity of sponges and several other marine taxa is far from being complete in the area. In spite of this great biodiversity, most of the information on Indonesian sponges is scattered in old and fragmented literature and comprehensive data about their diversity are still lacking. In this paper, we report the presence of 94 species recorded during different research campaigns mainly from the Marine Park of Bunaken, North Sulawesi. Six species are new for science and seven represent new records for the area. Several others are very poorly known species, sometimes recorded for the second time after their description. For most species, besides field data and detailed descriptions, pictures in vivo are included. Moreover, two new symbiotic sponge associations are described.  This work aims to increase the basic knowledge of Indonesian sponge diversity as a prerequisite for monitoring and conservation of this valuable taxon.  ","Calcinai, B.; Bastari, A.; Bavestrello, G.; Bertolino, M.; Horcajadas, S.B.; Pansini, M.; Makapedua, D.M.; Cerrano, C.",WOS:000417123800001,"Calcinai, Barbara, B.","Univ Politecn Marche, Dipartimento Sci Vita & Ambiente, Via Brecce Bianche, I-60131 Ancona, Uo Conisma, Italy.",https://hdl.handle.net/10.3897/zookeys.680.12135,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",Indonesia,Porifera,"Associations, ""New species""",,diversity,Journal article,,,"Univ Politecn Marche, Dipartimento Sci Vita & Ambiente, Via Brecce Bianche, I-60131 Ancona, Uo Conisma, Italy.",Italy,associations; diversity; Indonesia; new species; Porifera,ECOLOGICAL INTERACTIONS; MORTALITY EVENTS; INDO-PACIFIC; WEST-JAVA; PORIFERA; SPONGES; HADROMERIDA; AAPTOS,Zoology,Zoology,Marche Polytechnic University,,Italy,,University,Science
2,289385,2017,AS,DNA in a bottle—Rapid metabarcoding survey for early alerts of invasive species in ports,"<b>Borrell, Y.J.; Miralles, L.; Do Huu, H.; Mohammed-Geba, K.; Garcia-Vazquez, E.</b> (2017). DNA in a bottle—Rapid metabarcoding survey for early alerts of invasive species in ports. <i>PLoS One 12(9)</i>: e0183347. <a href=""https://hdl.handle.net/10.1371/journal.pone.0183347"" target=""_blank"">https://hdl.handle.net/10.1371/journal.pone.0183347</a>","Biota monitoring in ports is increasingly needed for biosecurity reasons and safeguarding marine biodiversity from biological invasion. Present and future international biosecurity directives can be accomplished only if the biota acquired by maritime traffic in ports is controlled. Methodologies for biota inventory are diverse and now rely principally on extensive and labor-intensive sampling along with taxonomic identification by experts. In this study, we employed an extremely simplified environmental DNA (eDNA) sampling methodology from only three 1-L bottles of water per port, followed by metabarcoding (high-throughput sequencing and DNA-based species identification) using <i>18S</i> rDNA and <i>Cytochrome oxidase I</i> as genetic barcodes. Eight Bay of Biscay ports with available inventory of fouling invertebrates were employed as a case study. Despite minimal sampling efforts, three invasive invertebrates were detected: the barnacle <i>Austrominius modestus</i>, the tubeworm <i>Ficopomatus enigmaticus</i> and the polychaete <i>Polydora triglanda</i>. The same species have been previously found from visual and DNA barcoding (genetic identification of individuals) surveys in the same ports. The current costs of visual surveys, conventional DNA barcoding and this simplified metabarcoding protocol were compared. The results encourage the use of metabarcoding for early biosecurity alerts.","Borrell, Y.J.; Miralles, L.; Do Huu, H.; Mohammed-Geba, K.; Garcia-Vazquez, E.",WOS:000409282800014,"Borrell, Yaisel, Y.J.","Univ Oviedo, Dept Funct Biol, Oviedo, Spain.",https://hdl.handle.net/10.1371/journal.pone.0183347,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,,,,,Journal article,,,"Univ Oviedo, Dept Funct Biol, Oviedo, Spain.",Spain,,ENVIRONMENTAL DNA; BIODIVERSITY ASSESSMENT; MARINE-INVERTEBRATES; DIVERSITY; EDNA,Multidisciplinary Sciences,Science & Technology - Other Topics,University of Oviedo,,Spain,,University,Science
3,289426,2017,AS,"Scientific note on the presence of <i>Cephalopyge trematoides</i> (Chun, 1889) from Canary Islands waters (Mollusca, Gastropoda, Phylliroidae)","<b>Hernández, F.; de Vera, A.; Soldevilla, L.; García-Talavera, F.; Collazo, N.; Fraile-Nuez, E.</b> (2017). Scientific note on the presence of <i>Cephalopyge trematoides</i> (Chun, 1889) from Canary Islands waters (Mollusca, Gastropoda, Phylliroidae). <i>Spixiana (München) 40(1)</i>: 6",,"Hernández, F.; de Vera, A.; Soldevilla, L.; García-Talavera, F.; Collazo, N.; Fraile-Nuez, E.",WOS:000407666600002,"García-Talavera, Francisco, F.",,,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,,,,,Journal article,,,"Museo Nat & El Hombre, Museo Ciencias Nat Tenerife, Calle Fuente Morales S-N, Santa Cruz De Tenerife 38003, Spain.",Spain,,,Biology; Zoology,Life Sciences & Biomedicine - Other Topics; Zoology,Museum of Nature and Archaeology,,Spain,,Museum,Science
4,289427,2017,AS,"A new <i>Okenia</i> Menke, 1830 from the Azores Islands, Portugal (Mollusca, Nudibranchia, Goniodorididae)","<b>Paz-Sedano, S.; Ortigosa, D.; Pola, M.</b> (2017). A new <i>Okenia</i> Menke, 1830 from the Azores Islands, Portugal (Mollusca, Nudibranchia, Goniodorididae). <i>Spixiana (München) 40(1)</i>: 13-22","A new species of nudibranch mollusc of the genus Okenia Menke, 1830 is described from Pico Island, in the archipelago of the Azores (Portugal). This genus has a worldwide distribution but there were no published records of Okenia species from this area. Okenia picoensis spec. nov. shows intraspecific variation in its colour pattern. It may present white colouration with the top of their appendices yellow, or bright yellow with the top of its appendices orange. The description is complemented with molecular data obtained from the mitochondrial genes cytochrome c oxidase and 16S rRNA. The new species is compared with other Okenia regarding morphological characters as well as genetic distances and geographic distribution. A preliminary phylogenetic tree based on COI sequences including all Okenia available at the moment is also included.","Paz-Sedano, S.; Ortigosa, D.; Pola, M.",WOS:000407666600004,"Paz-Sedano, Sofía, S.","Univ Autonoma Madrid, Dept Biol, Edificio Biol,C Darwin 2, E-28049 Madrid, Spain.",,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,,,,,Journal article,,,"Univ Autonoma Madrid, Dept Biol, Edificio Biol,C Darwin 2, E-28049 Madrid, Spain.",Spain,,PHYLOGENETIC ANALYSIS; SEA SLUGS; BOOTSTRAP; HETEROBRANCHIA; SIMULATION; CONFIDENCE; TAXONOMY,Biology; Zoology,Life Sciences & Biomedicine - Other Topics; Zoology,Autonomous University of Madrid (UAM),,Spain,,University,Science
5,289430,2017,AS,Using mineralogy and higher-level taxonomy as indicators of species sensitivity to pH: A case-study of Puget Sound,"<b>Busch, S.; McElhany, P.</b> (2017). Using mineralogy and higher-level taxonomy as indicators of species sensitivity to pH: A case-study of Puget Sound. <i>Elem. Sci. Anth.  5</i>: 53. <a href=""https://hdl.handle.net/10.1525/elementa.245"" target=""_blank"">https://hdl.handle.net/10.1525/elementa.245</a>","Information on ecosystem sensitivity to global change can help guide management decisions. Here, we characterize the sensitivity of the Puget Sound ecosystem to ocean acidification by estimating, at a number of taxonomic levels, the direct sensitivity of its species. We compare sensitivity estimates based on species mineralogy and on published literature from laboratory experiments and field studies. We generated information on the former by building a database of species in Puget Sound with mineralogy estimates for all CaCO<sub>3</sub>-forming species. For the latter, we relied on a recently developed database and meta-analysis on temperate species responses to increased CO<sub>2</sub>. In general, species sensitivity estimates based on the published literature suggest that calcifying species are more sensitive to increased CO<sub>2 </sub>than non-calcifying species. However, this generalization is incomplete, as non-calcifying species also show direct sensitivity to high CO<sub>2 </sub>conditions. We did not find a strong link between mineral solubility and the sensitivity of species survival to changes in carbonate chemistry, suggesting that, at coarse scales, mineralogy plays a lesser role to other physiological sensitivities. Summarizing species sensitivity at the family level resulted in higher sensitivity scalar scores than at the class level, suggesting that grouping results at the class level may overestimate species sensitivity. This result raises caution about the use of broad generalizations on species response to ocean acidification, particularly when developing summary information for specific locations. While we have much to learn about species response to ocean acidification and how to generalize ecosystem response, this study on Puget Sound suggests that detailed information on species performance under elevated carbon dioxide conditions, summarized at the lowest taxonomic level possible, is more valuable than information on species mineralogy.","Busch, S.; McElhany, P.",WOS:000410505800001,"Busch, Shallin, S.",,https://hdl.handle.net/10.1525/elementa.245,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,,,,Puget Sound; calcium carbonate mineralogy; Ocean acidification; ecosystem-based management; global change; species inventory    ,Journal article,,,"NOAA, Conservat Biol Div, Northwest Fisheries Sci Ctr, Natl Marine Fisheries Serv, Mukilteo, WA 98275 USA.",USA,,OCEAN ACIDIFICATION; RESPONSES; IMPACTS; CORAL,Environmental Sciences; Meteorology & Atmospheric Sciences,Environmental Sciences & Ecology; Meteorology & Atmospheric Sciences,NOAA National Oceanic and Atmospheric Administration - Conservation Biology Division - Northwest Fisheries Science Center,,USA,,Research institute,Science
6,289478,2018,AS,Fauna and flora of drilling and core data from the İznik Lake: The Marmara and the Black Sea connection,"<b>Meriç, E.; Nazik, A.; Yümün, Z.U.; Büyükmeriç, Y.; Avsar, N.; Yildiz, A.; Sagular, E.K.; Koral, H.; Gökasan, E.</b> (2018). Fauna and flora of drilling and core data from the İznik Lake: The Marmara and the Black Sea connection. <i>Quaternary International 486</i>: 156-184. <a href=""https://hdl.handle.net/10.1016/j.quaint.2017.08.067"" target=""_blank"">https://hdl.handle.net/10.1016/j.quaint.2017.08.067</a>",,"Meriç, E.; Nazik, A.; Yümün, Z.U.; Büyükmeriç, Y.; Avsar, N.; Yildiz, A.; Sagular, E.K.; Koral, H.; Gökasan, E.",WOS:000437396100015,"Nazik, Atike, A.",,https://hdl.handle.net/10.1016/j.quaint.2017.08.067,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",Turkey,,Nannoplankton,,Ostracod; Mollusc; Ascidian spicule; Iznik Lake,Journal article,,,"Cukurova Univ, Fac Engn Architecture, Dept Geol Engn, TR-01330 Adana, Turkey.",Turkey,Ostracod; Mollusc; Nannoplankton; Ascidian spicule; Diatome; Iznik Lake; Turkey,NORTH ANATOLIAN FAULT; NW TURKEY; OSTRACOD ASSEMBLAGES; DIATOM ASSEMBLAGES; ACTIVE TECTONICS; LATE PLEISTOCENE; CASPIAN SEA; AEGEAN SEA; EVOLUTION; REGION,"Geography, Physical; Geosciences, Multidisciplinary",Physical Geography; Geology,Cukurova University - Faculty of Engineering and Architecture - Department of Geological engineering,,,,,
7,289479,2018,AS,"Taxonomy, ecology and biotechnological applications of thraustochytrids: A review","<b>Fossier Marchan, L.; Lee Chang, K.J.; Nichols, P.D.; Mitchell, W.J.; Polglase, J.L.; Gutierrez, T.</b> (2018). Taxonomy, ecology and biotechnological applications of thraustochytrids: A review. <i>Biotechnol. Adv. 36(1)</i>: 26-46. <a href=""https://hdl.handle.net/10.1016/j.biotechadv.2017.09.003"" target=""_blank"">https://hdl.handle.net/10.1016/j.biotechadv.2017.09.003</a>","Thraustochytrids were first discovered in 1934, and since the 1960's they have been increasingly studied for their beneficial and deleterious effects. This review aims to provide an enhanced understanding of these protists with a particular emphasis on their taxonomy, ecology and biotechnology applications. Over the years, thraustochytrid taxonomy has improved with the development of modern molecular techniques and new biochemical markers, resulting in the isolation and description of new strains. In the present work, the taxonomic history of thraustochytrids is reviewed, while providing an up-to-date classification of these organisms. It also describes the various biomarkers that may be taken into consideration to support taxonomic characterization of the thraustochytrids, together with a review of traditional and modern techniques for their isolation and molecular identification. The originality of this review lies in linking taxonomy and ecology of the thraustochytrids and their biotechnological applications as producers of docosahexaenoic acid (DHA), carotenoids, exopolysaccharides and other compounds of interest. The paper provides a summary of these aspects while also highlighting some of the most important recent studies in this field, which include the diversity of polyunsaturated fatty acid metabolism in thraustochytrids, some novel strategies for biomass production and recovery of compounds of interest. Furthermore, a detailed overview is provided of the direct and current applications of thraustochytrid-derived compounds in the food, fuel, cosmetic, pharmaceutical, and aquaculture industries and of some of the commercial products available. This review is intended to be a source of information and references on the thraustochytrids for both experts and those who are new to this field.","Fossier Marchan, L.; Lee Chang, K.J.; Nichols, P.D.; Mitchell, W.J.; Polglase, J.L.; Gutierrez, T.",WOS:000424182700003,"Nichols, Peter, P.D.",,https://hdl.handle.net/10.1016/j.biotechadv.2017.09.003,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,,"Carotenoids, ""Docosahexaenoic acid"", ""Taxonomy""",,Thraustochytrid; Omega 3; Marine protist; Aquaculture feeds; Single cell oil; Biofuel; Bio-ingredient ,Journal article,,,"Heriot Watt Univ, Sch Engn & Phys Sci, Inst Mech Proc & Energy Engn, Edinburgh EH14 4AS, Midlothian, Scotland.",Scotland,Thraustochytrid; Omega 3; Taxonomy; Marine protist; Docosahexaenoic acid; Aquaculture feeds; Single cell oil; Carotenoid; Biofuel; Bio-ingredient,POLYUNSATURATED FATTY-ACIDS; MARINE MICROALGA SCHIZOCHYTRIUM; GENE PHYLOGENY THRAUSTOCHYTRIACEAE; AURANTIOCHYTRIUM-LIMACINUM SR21; DHA-RICH MICROALGAE; SALMON SALMO-SALAR; DOCOSAHEXAENOIC-ACID; FISH-OIL; SP-NOV; MERCENARIA-MERCENARIA,Biotechnology & Applied Microbiology,Biotechnology & Applied Microbiology,Heriot-Watt University - School of Engineering & Physical Sciences - Institute of Mechanical Processing & Energy Engineering,x,UK,,Research institute,Science
8,289512,2017,AS,"Biomonitoring of 2,4,6-trinitrotoluene and degradation products in the marine environment with transplanted blue mussels (<i>M. edulis</i>)","<b>Strehse, J.S.; Appel, D.; Geist, C.; Martin, H.-J.; Maser, E.</b> (2017). Biomonitoring of 2,4,6-trinitrotoluene and degradation products in the marine environment with transplanted blue mussels (<i>M. edulis</i>). <i>Toxicology 390</i>: 117-123. <a href=""https://hdl.handle.net/10.1016/j.tox.2017.09.004"" target=""_blank"">https://hdl.handle.net/10.1016/j.tox.2017.09.004</a>","Since World War I considerable amounts of warfare material have been dumped at sea worldwide, but little is known about the fate of the explosive components in the marine environment. Sea dumped munitions are able to contaminate the surroundings because of the release of explosive chemicals due to corrosion and breaching or by detonation after blast-operations. This implies the risk of accumulation of toxic compounds in human and wildlife food chains. With the help of divers, we performed an active biomonitoring study with transplanted blue mussels (<i>M. edulis</i>) in a burdened area (Kolberger Heide, Germany) with explosive compounds near blast craters over an exposure time of 93 days. With this biomonitoring system, we could show that blue mussels accumulate 2,4,6-trinitrotoluene (TNT) and its metabolites 2-amino-4,6-dinitrotoluene (2-ADNT) and 4-amino-2,6-dinitrotoluene (4-ADNT) in their tissues. In all mussels deployed at the ground, we found a body burden with 2-ADNT of 103.75 ± 12.77 ng/g wet weight and with 4-ADNT of 131.31 ± 9.53 ng/g wet weight. TNT itself has been found in six mussels with an average concentration of 31.04 ± 3.26 ng/g mussel wet weight. In the mussels positioned at one meter above the ground no TNT nor 2-ADNT could be detected, but 4-ADNT was found in all samples with an average concentration of 8.71 ± 2.88 ng/g mussel wet weight. To the best of our knowledge, this is the first study using blue mussels <i>M. edulis</i> as an active biomonitoring system for TNT and its metabolites 2-ADNT and 4-ADNT in a free field experiment in a burdened area. Moreover, with this system, we unequivocally proved that these toxic explosives accumulate in the marine biota resp. in the marine food chain, thereby posing a possible risk to the marine ecosphere and human health.","Strehse, J.S.; Appel, D.; Geist, C.; Martin, H.-J.; Maser, E.",WOS:000413610900014,"Strehse, Jennifer, J.S.",,https://hdl.handle.net/10.1016/j.tox.2017.09.004,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,,Marine environment,,Dumped munition; Trinitrotoluene (TNT); Biomonitoring; Blue mussel (Mytilus edulis) ,Journal article,,,"Univ Med Sch Schleswig Holstein, Inst Toxicol & Pharmacol Nat Scientists, Brunswiker Str 10, D-24105 Kiel, Germany.",Germany,Dumped munition; Trinitrotoluene (TNT); Marine environment; Biomonitoring; Blue mussel (Mytilus edulis),MYTILUS-GALLOPROVINCIALIS; EXPLOSIVE COMPOUNDS; ORDNANCE; TOXICITY; TNT; TRINITROTOLUENE; AMMUNITION; RESIDUES; FISH,Pharmacology & Pharmacy; Toxicology,Pharmacology & Pharmacy; Toxicology,University Medical Center Schleswig-Holstein (UKSH),x,Germany,,Research institute,Science
9,289513,2018,AS,"Effects of dietary LNA/LA ratios on growth performance, fatty acid composition and expression levels of  elovl5, Δ4 fad and Δ6/Δ5 fad in the marine teleost <i>Siganus canaliculatus</i>","<b>Xie, D.; Liu, X.; Wang, S.; You, C.; Li, Y.</b> (2018). Effects of dietary LNA/LA ratios on growth performance, fatty acid composition and expression levels of  elovl5, Δ4 fad and Δ6/Δ5 fad in the marine teleost <i>Siganus canaliculatus</i>. <i>Aquaculture 484</i>: 309-316. <a href=""https://hdl.handle.net/10.1016/j.aquaculture.2017.08.039"" target=""_blank"">https://hdl.handle.net/10.1016/j.aquaculture.2017.08.039</a>","Rabbitfish <i>Siganus canaliculatus</i> is a crucial cultured herbivorous marine teleost, and the first marine teleost demonstrated to have the ability of biosynthesizing long-chain polyunsaturated fatty acids (LC-PUFA) from linolenic (LNA) and linoleic acid (LA) precursors, suggesting the application potential of vegetable oils (VO), rich in LNA or LA but lack of LC-PUFA, as the dietary lipid resources. In the present study, seven diets (D1–D7) were prepared for the culture of rabbitfish juveniles lasting 12 weeks. D1 (control diet) contained fish oil (FO) as the sole lipid, while D2–D7 contained a blend of glycerol trioleate and perilla oil with an ALA/LA ratios ranging from 0.05 to 2.45. The results showed that fish fed D3 or D5–D7 displayed as good growth performance as that fed D1. The fatty acid (FA) composition of liver and fillet reflected dietary FA profiles, and relatively higher levels of n-3 LC-PUFA was observed in D5–D7 groups. While the hepatic mRNA levels of ∆4 and ∆6/∆5 fatty acyl desaturase (Fad) and elongation of very long-chain fatty acids (Elovl) genes were affected by dietary LNA/LA ratios, with the highest expression of all three genes in fish fed D6 with an LNA/LA ratio of 1.93. Take the above results together, it can be concluded that diet contained a blend of VO with around 1.93 LNA/LA ratio is suitable for rabbitfish culture concerning the growth performance and LC-PUFA biosynthesis.","Xie, D.; Liu, X.; Wang, S.; You, C.; Li, Y.",WOS:000416741800040,"Xie, Dizhi, D.",,https://hdl.handle.net/10.1016/j.aquaculture.2017.08.039,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,Siganus canaliculatus,,,LNA/LA ratios; Growth performance; LC-PUFA biosynthesis,Journal article,,,"South China Agr Univ, Coll Marine Sci, Guangzhou 510642, Guangdong, Peoples R China.",Peoples R China,Siganus canaliculatus; LNA/LA ratios; Growth performance; LC-PUFA biosynthesis,LC-PUFA BIOSYNTHESIS; SALMON SALMO-SALAR; LINOLENIC ACID; FUNCTIONAL-CHARACTERIZATION; ACYL DESATURASE; ATLANTIC SALMON; NILE TILAPIA; FISH-OIL; METABOLISM; CLONING,Fisheries; Marine & Freshwater Biology,Fisheries; Marine & Freshwater Biology,South China Agricultural University - College of Marine Science,x,China,,University,Science
