,BrefID,SortDate,BibLvlCode,StandardTitle,RefStrFull,AbstractEnglish,Refstringauthors,WoScode,FullAut,Affiliation,DOI,ownDOI,spcolNames,GeoTerms,TaxTerms,ThesTerms,OtherTerms,AuthorKeywords,DocType,LitStyles,ThesisDegree,wos_affil,wos_country,wos_keywords,wos_plus_keywords,wos_categories,wos_researcharea,stand_affil,similarity_method,stand_country,stand_flemish,stand_GROUP,stand_QH
0,323842,2020,AS,"A further review of European Magelonidae (Annelida), including descriptions of <em>Magelona equilamellae</em> and <em>Magelona filiformis</em>","<b>Mortimer, K.; Mills, K.; Jordana, E.; Pinedo, S.; Gil, J.</b> (2020). A further review of European Magelonidae (Annelida), including descriptions of <em>Magelona equilamellae</em> and <em>Magelona filiformis</em>. <i>Zootaxa 4767(1)</i>: 89-114. <a href=""https://hdl.handle.net/10.11646/zootaxa.4767.1.4"" target=""_blank"">https://hdl.handle.net/10.11646/zootaxa.4767.1.4</a>","Following on from the partial review of European Magelonidae by Fiege <em>et al</em>. (2000), a dichotomous identification key, a table of characters and images of all nine known European magelonid species are provided. <em>Magelona equilamellae</em> is redescribed highlighting several features not reported originally by Harmelin. Notably the thoracic neuropodial lamellae, which are initially prechaetal but become distinctly postchaetal by chaetiger 7, an additional character allowing separation from the morphologically similar <em>Magelona alleni</em>. Records suggest that<em> M. equilamellae</em> is a Mediterranean species, more commonly occurring in shallow, transitional waters. Several new characters for <em>Magelona filiformis</em> are additionally highlighted as well as a number of corrections to the existing description, including the number of prostomial ridges, presence of abdominal lateral pouches, morphology of chaetiger 9, and the presence of smaller abdominal hooded hooks adjacent to lateral lamellae. The first image of <em>M. filiformis minuta</em> is provided, and its synonymy with <em>M. filiformis</em> further supported.","Mortimer, K.; Mills, K.; Jordana, E.; Pinedo, S.; Gil, J.",WOS:000528724600004,"Mills, Kimberley, K.",,https://hdl.handle.net/10.11646/zootaxa.4767.1.4,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,,,,"Annelida, Shovelhead worms, Magelona alleni, Magelona filiformis minuta, identification key, characters, Octomagelona",Journal article,,,"Univ Algarve, CCMAR, Ctr Marine Sci, Campus Gambelas, P-8005139 Faro, Portugal.",Portugal,Shovelhead worms; Magelona alleni; Magelona filiformis minuta; identification key; characters; Octomagelona,CONTINENTAL-SHELF; SP-NOV; POLYCHAETA; DISCUSSIONS; SEA; SEYCHELLES; DIVERSITY; CHECKLIST; PATTERNS; COASTS,Zoology,Zoology,University of Algarve,,Portugal,,University,Science
1,323847,2020,AS,Gestión integrada marina y costera en Costa Rica,"<b>Samper-Villarreal, J.; Mora-Rodríguez, F.D.; Morales-Ramírez, A.</b> (2020). Gestión integrada marina y costera en Costa Rica. <i>Revista Costas: Manejo Costero Integrado en Iberoamerica 1(Edición Especial)</i>: 67-94",,"Samper-Villarreal, J.; Mora-Rodríguez, F.D.; Morales-Ramírez, A.",,"Morales-Ramírez, Álvaro, A.",,,,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",,,,,,Journal article,,,,,,,,,,,,,,
2,323876,2020,AS,"On the taxonomic validity of <i>Lissochlamys perstriatula</i> (Sacco, 1897) (Bivalvia Pectinidae)","<b>Brunetti, M.M.</b> (2020). On the taxonomic validity of <i>Lissochlamys perstriatula</i> (Sacco, 1897) (Bivalvia Pectinidae). <i>Biodiversity Journal 11(1)</i>: 3-6. <a href=""https://hdl.handle.net/10.31396/biodiv.jour.2020.11.1.3.6"" target=""_blank"">https://hdl.handle.net/10.31396/biodiv.jour.2020.11.1.3.6</a>","The discovery in the Spanish lower Pliocene of Moguer (Huelva, Spain), the Guadalquivir basin, of some valves corresponding to <i>Lissochlamys excisa</i> var. <i>perstriatula</i> Sacco, 1897 is reported. The comparison with the typical material preserved in the Natural History Museum of Turin (Italy) confirmed the correspondence between the Iberian and the Italian specimens. Due to the characteristics of the sculpture and the shape of the valves which clearly differentiate it from <i>L. excisa</i> (Bronn, 1831), this var. <i>perstriatula</i> is elevated to a valid species.","Brunetti, M.M.",,"Brunetti, Mauro, M.M.",,https://hdl.handle.net/10.31396/biodiv.jour.2020.11.1.3.6,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,,,,Bivalvia; Pectinidae; Pliocene,Journal article,,,,,,,,,,,,,,
3,323877,2020,M,Observation et dénombrement du phytoplancton marin par microscopie optique. Spécifications techniques et méthodologiques appliquées au REPHY,"<b>Neaud-Masson, N.</b> (2020). Observation et dénombrement du phytoplancton marin par microscopie optique. Spécifications techniques et méthodologiques appliquées au REPHY. Version 2. IFREMER: [s.l.]. 84 pp.",,"Neaud-Masson, N.",,"Neaud-Masson, Nadine, N.",,,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,,,,,Book/Monograph,,,,,,,,,,,,,,
4,323921,2019,AS,A hitchhiker's guide to Mediterranean marina travel for alien species,"<b>Ulman, A.; Ferrario, J.; Forcada, A.; Arvanitidis, C.; Occhipinti-Ambrogi, A.; Marchini, A.</b> (2019). A hitchhiker's guide to Mediterranean marina travel for alien species. <i>J. Environ. Manage. 241</i>: 328-339. <a href=""https://hdl.handle.net/10.1016/j.jenvman.2019.04.011"" target=""_blank"">https://hdl.handle.net/10.1016/j.jenvman.2019.04.011</a>",,"Ulman, A.; Ferrario, J.; Forcada, A.; Arvanitidis, C.; Occhipinti-Ambrogi, A.; Marchini, A.",WOS:000469896300034,"Arvanitidis, Christos, C.",,https://hdl.handle.net/10.1016/j.jenvman.2019.04.011,,"Bio-ORACLE, ""Lifewatch acknowledged""",Suez Canal,,"Abiotic factors, ""Biofouling"", ""Vectors""",,Non-indigenous species; Recreational boating; Suez Canal,Journal article,,,,,,,,,,,,,,
5,323967,2017,AS,Measuring the sixth extinction: what do mollusks tell us?,"<b>Cowie, R.H.; Régnier, C.; Fontaine, B.; Bouchet, P.</b> (2017). Measuring the sixth extinction: what do mollusks tell us? <i>The Nautilus 131(1)</i>: 3-41",,"Cowie, R.H.; Régnier, C.; Fontaine, B.; Bouchet, P.",WOS:000445798900001,"Régnier, Claire, C.",,,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,,,,"Amastridae, biodiversity crisis, bivalves, Euglandina, Gambier Islands, Hawaii, IUCN, Melanopsis, Mollusca, non-marine, Powelliphanta, Rhachistia aldabrae, Red List, snails",Journal article,,,"Univ Cyprus, Dept Biol Sci, 1 Panepistimiou Str, CY-2109 Nicosia, Cyprus.",Cyprus,,CAULERPA-TAXIFOLIA; OCULINA-PATAGONICA; PELAGIA-BENOVICI; 1ST RECORD; MARINE; SEA; GASTROPODA; JELLYFISH; SCYPHOZOA; CNIDARIA,"Fisheries; Geosciences, Multidisciplinary; Marine & Freshwater Biology; Oceanography",Fisheries; Geology; Marine & Freshwater Biology; Oceanography,University of Cyprus,,Cyprus,,University,Science
6,323968,2017,AS,Identification of cyanobacteria in a eutrophic coastal lagoon on the southern Baltic Coast,"<b>Albrecht, M.; Pröschold, T.; Schumann, R.</b> (2017). Identification of cyanobacteria in a eutrophic coastal lagoon on the southern Baltic Coast. <i>Front. Microbiol. 8</i>: 923. <a href=""https://hdl.handle.net/10.3389/fmicb.2017.00923"" target=""_blank"">https://hdl.handle.net/10.3389/fmicb.2017.00923</a>","Cyanobacteria are found worldwide in various habitats. Members of the picocyanobacteria genera <i>Synechococcus</i> and <i>Prochlorococcus</i> dominate in oligotrophic ocean waters. Other picocyanobacteria dominate in eutrophic fresh or brackish waters. Usually, these are morphologically determined as species of the order Chroococcales/clade B2. The phytoplankton of a shallow, eutrophic brackish lagoon was investigated. Phytoplankton was dominated by <i>Aphanothece</i>-like morphospecies year-round for more than 20 years, along a trophy and salinity gradient. A biphasic approach using a culture-independent and a culture-dependent analysis was applied to identify the dominant species genetically. The 16S rRNA gene phylogeny of clone sequences and isolates indicated the dominance of <i>Cyanobium</i> species (order Synechococcales sensu Komárek/clade C1 sensu Shih). This difference between morphologically and genetically based species identifications has consequences for applying the Reynolds functional-groups system, and for validity long-term monitoring data. The literature shows the same pattern as our results: morphologically, <i>Aphanothece</i>-like species are abundant in eutrophic shallow lagoons, and genetically, <i>Cyanobium</i> is found in similar habitats. This discrepancy is found worldwide in the literature on fresh- and brackish-water habitats. Thus, most <i>Aphanothece</i>-like morphospecies may be, genetically, members of <i>Cyanobium</i>.","Albrecht, M.; Pröschold, T.; Schumann, R.",WOS:000402241100001,"Pröschold, Thomas, T.",,https://hdl.handle.net/10.3389/fmicb.2017.00923,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,,,,,Journal article,,,"Univ Rostock, Appl Ecol & Phycol, Rostock, Germany.",Germany,Cyanobacteria; Aphanothece; Cyanobium; lagoon; brackish water; phytoplankton; 16S rRNA,16S RIBOSOMAL-RNA; PHYTOPLANKTON DIVERSITY; ABIOTIC PARAMETERS; NITROGEN-FIXATION; SEA CYANOBACTERIA; SHALLOW ESTUARY; CHESAPEAKE BAY; PICOCYANOBACTERIA; SYNECHOCOCCUS; BLOOMS,Microbiology,Microbiology,University of Rostock,,Germany,,University,Science
7,323970,2018,AS,"Palynology and micropalaeontology of the Pliocene - Pleistocene transition in outcrop from the western Caspian Sea, Azerbaijan: potential links with the Mediterranean, Black Sea and the Arctic Ocean?","<b>Richards, K.; Van Baak, C.G.C.; Athersuch, J.; Hoyle, T.M.; Stoica, M.; Austin, W.E.N.; Cage, A.G.; Wonders, A.A.H.; Marret, F.; Pinnington, C.A.</b> (2018). Palynology and micropalaeontology of the Pliocene - Pleistocene transition in outcrop from the western Caspian Sea, Azerbaijan: potential links with the Mediterranean, Black Sea and the Arctic Ocean? <i>Palaeogeogr. Palaeoclimatol. Palaeoecol. 511</i>: 119-143. <a href=""https://hdl.handle.net/10.1016/j.palaeo.2018.07.018"" target=""_blank"">https://hdl.handle.net/10.1016/j.palaeo.2018.07.018</a>","New palynological, ostracod and foraminiferal data are presented from a long outcrop section in the Jeirankechmez river valley, Azerbaijan, near the western coast of the Caspian Sea. The interval studied includes the upper part of the Pliocene Productive Series and overlying Plio-Pleistocene Akchagylian (Akchagyl) and Apsheronian (Apsheron) regional stages. Productive Series sediments were deposited in a closed fluvio-lacustrine basin, isolated from any marine influence. The onset of Akchagyl deposition is marked by a lithological change associated with a significant flooding event that, at its maximum extent, reached the Sea of Azov and into present-day Iran, Kazakhstan, Turkmenistan and Russia. At the Jeirankechmez locality, the lowermost beds of the Akchagyl contain predominantly freshwater assemblages with very minimal marine or brackish content showing that the onset of Akchagyl deposition was not a marine induced event. Reworked Mesozoic palynomorphs occur frequently in this lowermost interval, including the reworked pollen taxa <i>Aquilapollenites-Triprojectus</i> that were eroded from the north or north-east.  Significant marine influence is evident ca. 30 m above the base of the Akchagyl in the studied outcrop, marked by the ‘<i>Cassidulina</i> Beds’ which contain a distinct but low diversity assemblage of foraminifera that occurs widely and can be correlated in many parts of the greater Caspian region. Dinoflagellate cysts (dinocysts) in the marine interval include frequent specimens very similar to <i>Algidasphaeridium capillatum</i> (Matsuoka and Bujak), a species only previously recorded from the northern Bering Sea. The combined evidence from these dinocysts and foraminifera suggests that a marine (i.e. seaway) connection existed briefly between the Arctic Ocean and the Caspian Sea at the very end of the Pliocene.  Re-examination of core material from the Adriatic Sea shows that <i>Cassidulina reniforme</i> (Nørvang) was present in the Mediterranean during and shortly after the Last Glacial Maximum. The possibility that the end Pliocene marine incursion came from the Mediterranean via the Black Sea region to the Caspian Sea cannot be entirely ruled out but is considered unlikely. Biometric analyses are applied to obtain a better understanding of the palaeoenvironmental significance of the assemblages dominated by cassidulinids.  An interval >300 m thick is assigned to the Apsheron regional stage on the basis of predominantly brackish ostracod and dinocyst associations. The dinocysts are of ‘Peri-Paratethyan’ affinity and closely resemble species first described from Miocene and Pliocene sediments in the Pannonian and Dacic basins of Eastern Europe. Many similarities exist in the microplankton records (dinocysts and acritarchs) between the Caspian Sea, the Black Sea and Central Paratethys.","Richards, K.; Van Baak, C.G.C.; Athersuch, J.; Hoyle, T.M.; Stoica, M.; Austin, W.E.N.; Cage, A.G.; Wonders, A.A.H.; Marret, F.; Pinnington, C.A.",WOS:000452583600007,"Richards, Keith, K.",,https://hdl.handle.net/10.1016/j.palaeo.2018.07.018,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,"Foraminifera, ""Ostracoda""",,,Akchagyl; Apsheron; Dinoflagellate cysts; Pollen; Ostracods; Foraminifera,Journal article,,,"KrA Stratig Ltd, 116 Albert Dr, Deganwy LL31 9YY, Conwy, Wales.",Wales,Akchagyl; Apsheron; Dinoflagellate cysts; Pollen; Ostracods; Foraminifera,NEOGENE PRODUCTIVE SERIES; CYST-THECA RELATIONSHIP; DINOFLAGELLATE CYSTS; LATE MIOCENE; OSTRACOD ASSEMBLAGES; LATE QUATERNARY; BENTHIC FORAMINIFERA; GONYAULAX-BALTICA; VIENNA BASIN; HOLOCENE,"Geography, Physical; Geosciences, Multidisciplinary; Paleontology",Physical Geography; Geology; Paleontology,,,,,,
8,323971,2017,AS,Colonization and shift of mollusc assemblages as a restoration indicator in planted mangroves in the Philippines,"<b>Salmo, S.G.; Tibbetts, I.; Duke, N.C.</b> (2017). Colonization and shift of mollusc assemblages as a restoration indicator in planted mangroves in the Philippines. <i>Biodivers. Conserv. 26(4)</i>: 865-881. <a href=""https://hdl.handle.net/10.1007/s10531-016-1276-6"" target=""_blank"">https://hdl.handle.net/10.1007/s10531-016-1276-6</a>","We compared the mollusc assemblages of planted mono-specific <i>Rhizophora</i> mangroves of known different ages. As forest age increased, there was a shift in species composition, abundance and biomass of mollusc assemblages for all faunal types (infauna, epifauna and arboreal fauna). This shift was correlated with the changes in vegetation (increasing forest cover and above-ground biomass) and sediment characteristics (increasing organic matter and decreasing sand content). Some species dominate in young plantations (&lt;10&nbsp;years old; <i>Pirenella cingulata</i>) and in intermediate plantations (10–15&nbsp;years old; <i>Nerita polita</i>), while other species only occur in mature plantations and natural mangrove stands (&gt;15&nbsp;years; <i>Terebralia sulcata</i>, <i>Nerita planospira</i>). The two former groups of species are mostly species of infaunal and epifaunal habitats, while the latter group is mainly composed of arboreal species. The shift in mollusc species composition and dominance may serve as a useful indicator of restoration patterns in planted mangroves.","Salmo, S.G.; Tibbetts, I.; Duke, N.C.",WOS:000398111000006,"Duke, Norman, N.C.",,https://hdl.handle.net/10.1007/s10531-016-1276-6,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,,,,,Journal article,,,"Univ Queensland, Sch Biol Sci, St Lucia, Qld 4072, Australia.",Australia,Mangrove; Mangrove plantation; Mollusc; Philippines; Restoration; indicator; Sediment; Vegetation,BIOGEOCHEMICAL PROPERTIES; RESTORED MANGROVES; DIFFERENT HABITATS; DIFFERENT AGES; FORESTS; MANAGEMENT; MACROFAUNA; REHABILITATION; ECOLOGY; FAUNA,Biodiversity Conservation; Ecology; Environmental Sciences,Biodiversity & Conservation; Environmental Sciences & Ecology,University of Queensland,,Australia,,University,Science
9,323972,2018,AS,High-resolution lipidomics of the early life stages of the red seaweed <i>Porphyra dioica</i>,"<b>da Costa, E.; Azevedo, V.; Melo, T.; Rego, A.; Evtuguin, D.V.; Domingues, P.; Calado, R.; Pereira, R.; Abreu, M.; Domingues, M.</b> (2018). High-resolution lipidomics of the early life stages of the red seaweed <i>Porphyra dioica</i>. <i>Molecules 23(1)</i>: 187. <a href=""https://hdl.handle.net/10.3390/molecules23010187"" target=""_blank"">https://hdl.handle.net/10.3390/molecules23010187</a>","<span class=""html-italic"">Porphyra dioica</span> is a commercial seaweed consumed all over the world, mostly in the shape of nori sheets used for “sushi” preparation. It is a well-known part of the Asian diet with health benefits, which have been associated, among others, to the high levels of <span class=""html-italic"">n</span>-3 and <span class=""html-italic"">n-</span>6 fatty acids in this red alga. However, other highly valued lipids of <span class=""html-italic"">Porphyra</span> are polar lipids that remain largely undescribed and can have both nutritional value and bioactivity, thus could contribute to the valorization of this seaweed. In this context, the present work aims to identify the lipidome of two life cycle stages of the Atlantic species <span class=""html-italic"">Porphyra dioica</span>: the early life stage conchocelis produced in an indoor-nursery, and young blades produced outdoors using an integrated multitrophic aquaculture (IMTA) framework. Both the blades (gametophyte) and conchocelis (sporophyte) are commercialized in the food and cosmetics sectors. Liquid chromatography coupled to Q–Exactive high resolution-mass spectrometry (MS) platform was used to gain insight into the lipidome of these species. Our results allowed the identification of 110 and 100 lipid molecular species in the lipidome of the blade and conchocelis, respectively. These lipid molecular species were distributed as follows (blade/conchocelis): 14/15 glycolipids (GLs), 93/79 phospholipids (PLs), and 3/6 betaine lipids. Both life stages displayed a similar profile of GLs and comprised 20:4(<span class=""html-italic"">n</span>-6) and 20:5(<span class=""html-italic"">n</span>-3) fatty acids that contribute to <span class=""html-italic"">n</span>-3 and <span class=""html-italic"">n</span>-6 fatty acid pool recorded and rank among the molecular species with higher potential bioactivity. PLs’ profile was different between the two life stages surveyed, mainly due to the number and relative abundance of molecular species. This finding suggests that differences between both life stages were more likely related with shifts in the lipids of extraplastidial membranes rather than in plastidial membranes. PLs contained <span class=""html-italic"">n</span>-6 and <span class=""html-italic"">n</span>-3 precursors and in both life stages of <span class=""html-italic"">Porphyra dioica</span> the <span class=""html-italic"">n</span>-6/<span class=""html-italic"">n</span>-3 ratio recorded was less than 2, highlighting the potential benefits of using these life stages in human diet to prevent chronic diseases. Atherogenic and thrombogenic indexes of blades (0.85 and 0.49, respectively) and conchocelis (0.34 and 0.30, respectively) are much lower than those reported for other Rhodophyta, which highlights their potential application as food or as functional ingredients. Overall, MS-based platforms represent a powerful tool to characterize lipid metabolism and target lipids along different life stages of algal species displaying complex life cycles (such as <span class=""html-italic"">Porphyra dioica</span>), contributing to their biotechnological application.","da Costa, E.; Azevedo, V.; Melo, T.; Rego, A.; Evtuguin, D.V.; Domingues, P.; Calado, R.; Pereira, R.; Abreu, M.; Domingues, M.",WOS:000425082500176,"da Costa, Elisabete, E.",,https://hdl.handle.net/10.3390/molecules23010187,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,Porphyra dioica,,,Porphyra dioica; conchocelis; lipidome; glycolipids; phospholipids; betaine lipids; seaweeds; mass spectrometry; HILIC–ESI–MS,Journal article,,,"Univ Aveiro, QOPNA, Campus Univ Santiago, P-3810193 Aveiro, Portugal.",Portugal,Porphyra dioica; conchocelis; lipidome; glycolipids; phospholipids; betaine lipids; seaweeds; mass spectrometry; HILIC-ESI-MS,POLYUNSATURATED FATTY-ACIDS; MARINE MACROALGAE; PHOSPHATIDIC-ACID; BETAINE LIPIDS; METABOLISM; ALGAE; PHOSPHOLIPIDS; RHODOPHYTA; GLYCOLIPIDS; MECHANISMS,"Biochemistry & Molecular Biology; Chemistry, Multidisciplinary",Biochemistry & Molecular Biology; Chemistry,University of Aveiro - Department of Biology,x,Portugal,,University,Science
