,BrefID,SortDate,BibLvlCode,StandardTitle,RefStrFull,AbstractEnglish,Refstringauthors,WoScode,FullAut,Affiliation,DOI,ownDOI,spcolNames,GeoTerms,TaxTerms,ThesTerms,OtherTerms,AuthorKeywords,DocType,LitStyles,ThesisDegree,wos_affil,wos_country,wos_keywords,wos_plus_keywords,wos_categories,wos_researcharea,stand_affil,similarity_method,stand_country,stand_flemish,stand_GROUP,stand_QH
0,317995,2012,MS,Maritime territorial and Exclusive Economic Zone (EEZ) disputes involving China: issues for congress,"<b>O'Rourke, R.</b> (2012). Maritime territorial and Exclusive Economic Zone (EEZ) disputes involving China: issues for congress. <i>CRS Report for Congress</i>, R42784. Library of Congress. Congressional Research Service: Washington.  73 pp.","This report provides background information and issues for Congress on maritime territorial and exclusive economic zone (EEZ) disputes in the East China (ECS) and South China Sea (SCS) involving China, with a focus on how these disputes may affect U.S. strategic and policy interests. Other CRS reports focus on other aspects of these disputes. China's actions for asserting and defending its maritime territorial and EEZ claims in the ECS and SCS raise several potential policy and oversight issues for Congress. Decisions that Congress makes on these issues could substantially affect U.S. strategic, political, and economic interests in the Asia-Pacific region and elsewhere. This report uses the term China's near-seas region to mean the Yellow Sea, the ECS, and the SCS. This report uses the term EEZ dispute to refer to a dispute principally between China and the United States over whether coastal states have a right under international law to regulate the activities of foreign military forces operating in their EEZs. There are also other kinds of EEZ disputes, including disputes between neighboring countries regarding the extents of their adjacent EEZs.","O'Rourke, R.",,"O'Rourke, Ronald, R.",,,,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",,,,,,Reports,,,,,,,,,,,,,,
1,317996,2016,M,A supply-side story of oil and gas: how fear of the future dictates behaviour today,"<b>Bligaard Nielsen, T.</b> (2016). A supply-side story of oil and gas: how fear of the future dictates behaviour today. PhD Thesis. London School of Economics and Political Science: London.  177 pp.","The aim of this dissertation is to determine the spatial and dynamic mechanisms that govern the supply of oil and natural gas. Specifically, the research evaluates how fear of the future affects behavior today and thereby it tests whether non-renewable resource owners behave in the forward-looking manner described by Harold Hotelling in the 1930s. Understanding what governs the supply of oil and natural gas is vital, as these fuels have significant economic and environmental implications for the planet. Integrating original research papers, the dissertation unfolds in seven chapters. The first and second chapters provide the foundation for the following research, by introducing the existing literature on oil and gas management. The subsequent three chapters discuss common pool problems as a method of identifying forward-looking behavior. Retaining this focus on weak property rights, chapter six evaluates the short-term relationship between government stability and oil extraction in authoritarian petro-states. The final chapter summarizes the main findings and outlines key implications. Drawing on new datasets and novel methodological tools, this dissertation demonstrates how fear of common pool problems governs exploration and extraction in the oil and gas industry today. However, contrary to conventional theory, this dissertation does not find that political instability motivates authoritarian regimes to accelerate their extraction.","Bligaard Nielsen, T.",,"Bligaard Nielsen, Thomas, T.",,,,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",,,,,,Book/Monograph,Dissertation,PhD,,,,,,,,,,,,
2,318002,2012,M,A geo-database for potentially polluting marine sites and associated risk index,"<b>Masetti, G.</b> (2012). A geo-database for potentially polluting marine sites and associated risk index. MSc Thesis. University of New Hampshire: New Hampshire.  xx, 264 pp.",,"Masetti, G.",,"Masetti, Giuseppe, G.",,,,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",,,,,,Book/Monograph,Dissertation,MSc,,,,,,,,,,,,
3,318003,2017,M,Indicators on terrestrial and marine protected areas. Methodology and results for OECD and G20 countries,"<b>Mackie, A.; Sentier, S.; Hašcic, I.; Linster, M.</b> (2017). Indicators on terrestrial and marine protected areas. Methodology and results for OECD and G20 countries. Organisation for Economic Co-operation and Development: [s.l.].  27 pp. <a href=""https://hdl.handle.net/10.1787/19970900"" target=""_blank"">https://hdl.handle.net/10.1787/19970900</a>",,"Mackie, A.; Sentier, S.; Hašcic, I.; Linster, M.",,"Mackie, Alexander, A.",,https://hdl.handle.net/10.1787/19970900,,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",,,,,"nature protection, nature conservation, protected areas, biodiversity, ecosystems",Book/Monograph,,,,,,,,,,,,,,
4,318005,2012,AS,Protecting persistent dynamic oceanographic features: transboundary conservation efforts are needed for the critically endangered Balearic shearwater,"<b>Louzao, M.; Delord, K.; García, D.; Boué, A.; Weimerskirch, H.</b> (2012). Protecting persistent dynamic oceanographic features: transboundary conservation efforts are needed for the critically endangered Balearic shearwater. <i>PLoS One 7(5)</i>: e35728. <a href=""https://hdl.handle.net/10.1371/journal.pone.0035728"" target=""_blank"">https://hdl.handle.net/10.1371/journal.pone.0035728</a>","The protection of key areas for biodiversity at sea is not as widespread as on land and research investment is necessary to identify biodiversity hotspots in the open ocean. Spatially explicit conservation measures such as the creation of representative networks of marine protected areas (MPAs) is a critical step towards the conservation and management of marine ecosystems, as well as to improve public awareness. Conservation efforts in ecologically rich and threatened ecosystems are specially needed. This is particularly urgent for the Mediterranean marine biodiversity, which includes highly mobile marine vertebrates. Here, we studied the at sea distribution of one of the most endangered Mediterranean seabird, the critically endangered Balearic shearwater <em>Puffinus mauretanicus</em>. Present knowledge, from vessel-based surveys, suggests that this species has a coastal distribution over the productive Iberian shelf in relation to the distribution of their main prey, small pelagic fish. We used miniaturised satellite transmitters to determine the key marine areas of the southern population of Balearic shearwaters breeding on Eivissa and spot the spatial connections between breeding and key marine areas. Our tracking study indicates that Balearic shearwaters do not only forage along the Iberian continental shelf but also in more distant marine areas along the North African coast, in particular W of Algeria, but also NE coast of Morocco. Birds recurrently visit these shelf areas at the end of the breeding season. Species distribution modelling identified chlorophyll <em>a</em> as the most important environmental variable in defining those oceanographic features characterizing their key habitats in the western Mediterranean. We identified persistent oceanographic features across time series available in the study area and discuss our results within the current conservation scenario in relation to the ecology of the species.","Louzao, M.; Delord, K.; García, D.; Boué, A.; Weimerskirch, H.",WOS:000305336400006,"García, David, D.",,https://hdl.handle.net/10.1371/journal.pone.0035728,,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",,,,,,Journal article,,,"Ctr Natl Rech Sci UPR 1934, Ctr Etud Biol Chize, Villiers En Bois, France.",France,,ANCHOVY ENGRAULIS-ENCRASICOLUS; SPECIES DISTRIBUTION; MEDITERRANEAN-SEA; DISTRIBUTION MODELS; SEABIRD; FISHERIES; HABITAT; PHYTOPLANKTON; POPULATIONS; PERFORMANCE,Multidisciplinary Sciences,Science & Technology - Other Topics,,,,,,
5,318006,2018,AS,Multi-scale multi-level marine spatial planning: a novel methodological approach applied in South Africa,"<b>Lagabrielle, E.; Lombard, A.T.; Harris, J.M.; Livingstone, T.-C.</b> (2018). Multi-scale multi-level marine spatial planning: a novel methodological approach applied in South Africa. <i>PLoS One 13(7)</i>: e0192582. <a href=""https://hdl.handle.net/10.1371/journal.pone.0192582"" target=""_blank"">https://hdl.handle.net/10.1371/journal.pone.0192582</a>","This study proposes and discusses a multi-scale spatial planning method implemented simultaneously at local and national level to prioritize ecosystem management actions across landscapes and seascapes. Mismatches in scale between the occurrence of biodiversity patterns and ecological processes, and the size and nature of the human footprint, and the different levels and scope of governance, are a significant challenge in conservation planning. These scale mismatches are further confounded by data resolution disparities across and amongst the different scales. To address this challenge, we developed a multi-resolution scale-linked marine spatial planning method. We tested this approach in the development of a Conservation Plan for a significant portion of South Africa’s exclusive economic zone, adjacent to the east coast province of KwaZulu-Natal (the SeaPlan project). The study’s dataset integrated the geographic distribution of 390 biodiversity elements (species, habitats, and oceanographic processes) and 38 human activities. A multi-resolution system of planning unit layers (PUL), with individual PUs ranging in resolution from 0.2 to 10 km, was designed to arrange and analyse these data. Spatial priorities for conservation were selected incrementally at different scales, contributing conservation targets from the fine-, medium- and large-scale analyses, and from the coast to the offshore. Compared to a basic single-resolution scale-unlinked plan, our multi-resolution scale-linked method selects 6% less conservation area to achieve the same targets. Compared to a multi-resolution scale-unlinked plan, our method requires only an additional 5% area. Overall, this method reflects the multi-scale nature of marine social-ecological systems more realistically, is relatively simple and replicable, and serves to better connect fine-scale and large-scale spatial management policies. We discuss the impacts of this study on protected area expansion planning processes in South Africa. This study showcases a methodological advance that has the potential to impact marine spatial planning practices and policies.","Lagabrielle, E.; Lombard, A.T.; Harris, J.M.; Livingstone, T.-C.",WOS:000437246700001,"Harris, Jean, J.M.",,https://hdl.handle.net/10.1371/journal.pone.0192582,,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",,,,,,Journal article,,,"Univ La Reunion, UMR ESPACE DEV 228, IRD, St Denis, La Reunion, France.",France,,ECOSYSTEM-BASED MANAGEMENT; COMMERCIAL PRAWN TRAWLERS; PROTECTED AREAS; INCIDENTAL CAPTURE; SCALE MISMATCHES; SHARK NETS; COASTAL; IMPACT; MODEL; CHALLENGES,Multidisciplinary Sciences,Science & Technology - Other Topics,,,,,,
6,318008,2012,M,Coastal and marine biodiversity plan for KwaZulu-Natal. Spatial priorities for the conservation of coastal and marine biodiversity in KwaZulu-Natal,"<b>Harris, J.M.; Livingstone, T.; Lombard, A.T.; Lagabrielle, E.; Haupt, P.; Sink, K.; Schleyer, M.; Mann, B.Q.</b> (2012). Coastal and marine biodiversity plan for KwaZulu-Natal. Spatial priorities for the conservation of coastal and marine biodiversity in KwaZulu-Natal. Ezemvelo KZN Wildlife Scientific Services: South Africa.  137 pp.",,"Harris, J.M.; Livingstone, T.; Lombard, A.T.; Lagabrielle, E.; Haupt, P.; Sink, K.; Schleyer, M.; Mann, B.Q.",,"Livingstone, T.",,,,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",,,,,,Reports,,,,,,,,,,,,,,
7,318009,2017,AS,"Measuring MPAs in continental North America: how well protected are the ocean estates of Canada, Mexico, and the USA?","<b>Jessen, S.; Morgan, L.E.; Bezaury-Creel, J.E.; Barron, A.; Govender, R.; Pike, E.P.; Saccomanno, V.R.; Moffitt, R.A.</b> (2017). Measuring MPAs in continental North America: how well protected are the ocean estates of Canada, Mexico, and the USA? <i>Front. Mar. Sci. 4</i>: 279. <a href=""https://hdl.handle.net/10.3389/fmars.2017.00279"" target=""_blank"">https://hdl.handle.net/10.3389/fmars.2017.00279</a>","Marine protected areas (MPAs) are a well-established conservation strategy, employed around the world to protect important marine species and ecosystems and support the recovery of declining populations. The continental waters of North America contain remarkable biodiversity, but many species face increasing pressure from overexploitation, climate change, and other anthropogenic impacts. Canada, Mexico, and the USA have pledged to protect at least 10% of their marine and coastal waters by 2020 as signatories to the Convention on Biological Diversity, and have made efforts to establish MPAs. These MPAs vary widely in terms of levels of protection and designation processes; information that is not reflected in official statistics. To this end, we critically examined progress toward the CBD target for marine protection in continental North American waters to determine how well ocean ecosystems are protected by MPAs. We reviewed government data to determine whether MPAs met four criteria: legal designation, permanence, presence of an administrative structure, and a completed management plan. Sites that met all four criteria were categorized as “implemented.” Any sites that failed to meet one or more criterion were considered “incompletely implemented” and excluded from the analysis. We also calculated the amount of “fully-protected” MPAs in which all extractive uses are prohibited. We found that <1% of North America's continental ocean is protected, and only 0.04% is fully-protected. Canada has the least area protected with just 0.11% in implemented MPAs, and 0.01% in fully-protected MPAs. Mexico and the USA have 1.62 and 1.29% in implemented MPAs, and 0.11 and 0.03% in fully-protected MPAs, respectively. Results show that many North American MPAs are incompletely implemented and therefore currently fail to provide adequate protection. The inclusion of such sites in official government statistics can inflate the perception of how much, and how well, the ocean is protected. We outline some of the major challenges to MPA establishment in each country and offer recommendations to increase the number and effectiveness of MPAs in North America.","Jessen, S.; Morgan, L.E.; Bezaury-Creel, J.E.; Barron, A.; Govender, R.; Pike, E.P.; Saccomanno, V.R.; Moffitt, R.A.",WOS:000457690600277,"Jessen, Sabine, S.",,https://hdl.handle.net/10.3389/fmars.2017.00279,,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",,,,,,Journal article,,,"Canadian Pk & Wilderness Soc, Vancouver, BC, Canada.",Canada,marine protected areas; MPAs; aichi target 11; North America; Canada; Mexico; USA,MARINE RESERVES; AREAS; NETWORK; CONSERVATION; MANAGEMENT; FISHERIES; LESSONS; IMPLEMENTATION; VULNERABILITY; INSIGHTS,Environmental Sciences; Marine & Freshwater Biology,Environmental Sciences & Ecology; Marine & Freshwater Biology,,,,,,
8,318010,2012,M,Identifying conservation needs In India’s offshore waters,"<b>Jadhav, A.</b> (2012). Identifying conservation needs In India’s offshore waters. Greenpeace: India.  68 pp.",,"Jadhav, A.",,"Jadhav, Adam, A.",,,,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",,,,,,Book/Monograph,,,,,,,,,,,,,,
9,318012,2016,MS,Satellite tracking to monitor area-based management tools & identify governance gaps in fisheries beyond national jurisdiction,"<b>Jablonicky, C.; McCauley, D.; Kroodsma, D.; Boerder, K.; Dunn, D.</b> (2016). Satellite tracking to monitor area-based management tools & identify governance gaps in fisheries beyond national jurisdiction. <i>Nereus Scientific & Technical Briefs on Marine Areas Beyond National Jurisdiction</i>. Nereus: [s.l.]. 4 pp.",,"Jablonicky, C.; McCauley, D.; Kroodsma, D.; Boerder, K.; Dunn, D.",,"McCauley, Doug, D.",,,,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",,,,,,Book/Monograph,,,,,,,,,,,,,,
