,BrefID,SortDate,BibLvlCode,StandardTitle,RefStrFull,AbstractEnglish,Refstringauthors,WoScode,FullAut,Affiliation,DOI,ownDOI,spcolNames,GeoTerms,TaxTerms,ThesTerms,OtherTerms,AuthorKeywords,DocType,LitStyles,ThesisDegree,wos_affil,wos_country,wos_keywords,wos_plus_keywords,wos_categories,wos_researcharea,stand_affil,similarity_method,stand_country,stand_flemish,stand_GROUP,stand_QH
0,340015,2021,AS,"Genetic variation of <i>Parapenaeopsis sculptilis</i> (Decapoda, Penaeidae) and reassessment of the phylogenetic relationships within the genus <i>Parapenaeopsis</i> based on mitochondrial DNA variation","<b>Mahbub Alam, M.M.; Pálsson, S.</b> (2021). Genetic variation of <i>Parapenaeopsis sculptilis</i> (Decapoda, Penaeidae) and reassessment of the phylogenetic relationships within the genus <i>Parapenaeopsis</i> based on mitochondrial DNA variation. <i>Aquat. Living Resour. 34</i>: 1. <a href=""https://dx.doi.org/10.1051/alr/2020027"" target=""_blank"">https://dx.doi.org/10.1051/alr/2020027</a>","The genus <i>Parapenaeopsis</i> is an important group of marine shrimps for wild capture in the Indo-West Pacific region. Phylogenetics of penaeid shrimps is still a debatable issue. This study focuses on the phylogenetic relationships among seven species within the genus <i>Parapenaeupsis</i>, the population genetic variation of <i>Parapenaeupsis sculptilis</i> along Bangladesh coastline of the Bay of Bengal and the phylogeography of <i>P. sculptilis</i> in the Indian Ocean region by analysing cytochrome oxidase subunit 1 barcode (CO1) sequence. No population structure was detected in <i>P. sculptilis</i> collected from two sampling sites along the Bangladesh coastline (AMOVA and <i>Φ</i> <sub>ST</sub> =  0.014, <i>p</i> &gt; 0.05; <i>F</i> <sub>ST</sub> = 0.061, <i>p</i> = 0.04), which expanded first around 73 (CI: 36 119) kyr ago. The genealogical relationships in Bangladesh <i>P. sculptilis</i> population are shallow with haplotype diversity (<i>h</i>) of 0.58 and nucleotide diversity (<i>π</i>) of 0.0014. The different <i>P. sculptilis</i> samples from Bangladesh, India and Mozambique of the Indian Ocean revealed connectivity between western Indian Ocean and the Bay of Bengal. The phylogeny within the genus <i>Parapenaeupsis</i> showed a polyphyletic relationships for <i>P. hardickwii</i> and its taxonomy needs to be reevaluated. The study will help for genetic upgradation in aquaculture and monitoring of the population genetic diversity of <i>P. sculptilis</i>.","Mahbub Alam, M.M.; Pálsson, S.",,"Pálsson, Snaebjörn, S.",,https://dx.doi.org/10.1051/alr/2020027,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,"Parapenaeopsis, ""Parapenaeopsis sculptilis""",,,Bay of Bengal / population genetics / historical demography / effective population size / management / aquaculture,Journal article,,,,,,,,,,,,,,
1,340016,2021,AS,"Benthic biocoenosis: influence of edaphic factors in the tropical mangroves of Cochin, Southern India","<b>Joseph, P.; Nandan, S.B.; Sreelekshmi, S.; Jayachandran, P.R.; Varghese, R.; Preethy, C.M.; Asha, C.V.; Adarsh, K.J.</b> (2021). Benthic biocoenosis: influence of edaphic factors in the tropical mangroves of Cochin, Southern India. <i>Trop. Ecol. 62(3)</i>: 463-478. <a href=""https://dx.doi.org/10.1007/s42965-021-00162-5"" target=""_blank"">https://dx.doi.org/10.1007/s42965-021-00162-5</a>","Biocoenosis of macrobenthic communities in relation to environmental and mangrove flora was studied in mangrove ecosystem of Cochin backwaters during 2010–2012 period. A total of 48 species in 45 genera belonging to 38 families of macrobenthos were collected with a mean numerical density of 1628 ± 2283 ind m<sup>−2</sup>. Malacostraca was the dominant taxa in terms of benthic density (55%) and diversity with 17 spp., then polychaeta (11 spp.), mollusca (9 spp.) and others (9 spp.). The dominant species were amphipods <i>Idunella</i> sp. (40,170 ind m<sup>−2</sup>), <i>Cheiriphotis geniculata</i> (34,169 ind m<sup>−2</sup>), polychaete <i>Dendronereis aestuarina</i> (38,808 ind m<sup>−2</sup>), tanaid <i>Ctenapseudes chilkensis</i> (29,419 ind m<sup>−2</sup>), bivalve <i>Indosphenia kayalum</i> (23,835 ind m<sup>−2</sup>) and oligochaete <i>Tubificoides psuedogaster</i> (16,946 ind m<sup>−2</sup>). The PCA and redundancy analysis revealed that the nature of the substratum determined by sediment texture, organic matter, total organic carbon, sediment nutrients were found to be an influencing factor in the differential distribution and community structure of macrobenthic organisms in mangroves of Cochin. Mangrove plant density also exhibited significant correlation with the density of macrofauna. This study has noted a decline in species composition as well as diversity and richness of macrobenthic fauna compared to the previous study notably polychaetes reported in 1993 in Cochin mangroves. Moreover, community structure exhibited significant change with newer associations of species especially opportunistic oligochaetes, corophiids and tanaids that are tolerant of various anthropogenic stressors. This change in community assemblage and biodiversity, thus demanding efficient management strategies for mangrove ecosystem through integrated planning, rehabilitation and periodic benthic faunal surveillance coupled with mangrove floral assessment.","Joseph, P.; Nandan, S.B.; Sreelekshmi, S.; Jayachandran, P.R.; Varghese, R.; Preethy, C.M.; Asha, C.V.; Adarsh, K.J.",,"Sreelekshmi, S.",,https://dx.doi.org/10.1007/s42965-021-00162-5,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,Malacostraca,,,"Macrobenthos, Malacostraca, Mangrove flora, PCA, Redundancy, Vembanad",Journal article,,,,,,,,,,,,,,
2,340018,2021,AS,"The first record of adult spotted sea bass (<i>Lateolabrax maculatus</i>, McClelland, 1844) from the coastal waters of Quang Ninh Province, Vietnam","<b>Giang, N.V.; Nghi, P.T.; Hanh, N.B.</b> (2021). The first record of adult spotted sea bass (<i>Lateolabrax maculatus</i>, McClelland, 1844) from the coastal waters of Quang Ninh Province, Vietnam. <i>Vietnam Journal of Agricultural Sciences 4(1)</i>: 946-954. <a href=""https://dx.doi.org/10.31817/vjas.2021.4.1.05"" target=""_blank"">https://dx.doi.org/10.31817/vjas.2021.4.1.05</a>","Spotted sea bass (<em>Lateolabrax maculatus,</em> McClelland, 1844) is a species belonging to the genus <em>Lateolabrax </em>(Lateolabracidae), and is characterized by the many distinct black spots on the bodies of mature fish. For the first time, six specimens have been recorded in Quang Ninh province. The specimens were collected from Luon Cave in Bai Tu Long National Park in May-June 2019. The new specimens collected from Quang Ninh, Vietnam are different from the recorded specimens from Japan, Korea, Taiwan, and China in terms of lateral line scales (LLS) as the samples collected in Quang Ninh, Vietnam have 94-97 scales and the samples collected from the other countries have 66-82 scales. Phylogenetic analysis of the 16S rDNA sequence confirmed that all of the samples collected in Quang Ninh, Vietnam belonged to the species of spotted sea bass.","Giang, N.V.; Nghi, P.T.; Hanh, N.B.",,"Giang, Nguyen, N.V.",,https://dx.doi.org/10.31817/vjas.2021.4.1.05,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,"Lateolabracidae, ""Lateolabrax maculatus""",,,"Bai Tu Long, Lateolabracidae, morphology, national park, phylogenetic",Journal article,,,,,,,,,,,,,,
3,340019,2021,AS,Mobilizing molluscan models and genomes in biology,"<b>Davison, A.; Neiman, M.</b> (2021). Mobilizing molluscan models and genomes in biology. <i>Phil. Trans. R. Soc. Lond. (B Biol. Sci.) 376(1825)</i>: 20200163. <a href=""https://dx.doi.org/10.1098/rstb.2020.0163"" target=""_blank"">https://dx.doi.org/10.1098/rstb.2020.0163</a>","Molluscs are among the most ancient, diverse, and important of all animal taxa. Even so, no individual mollusc species has emerged as a broadly applied model system in biology. We here make the case that both perceptual and methodological barriers have played a role in the relative neglect of molluscs as research organisms. We then summarize the current application and potential of molluscs and their genomes to address important questions in animal biology, and the state of the field when it comes to the availability of resources such as genome assemblies, cell lines, and other key elements necessary to mobilising the development of molluscan model systems. We conclude by contending that a cohesive research community that works together to elevate multiple molluscan systems to ‘model’ status will create new opportunities in addressing basic and applied biological problems, including general features of animal evolution.","Davison, A.; Neiman, M.",,"Davison, Angus, A.",,https://dx.doi.org/10.1098/rstb.2020.0163,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,Mollusca,,,,Journal article,,,,,,,,,,,,,,
4,340020,2021,AS,Benthic foraminifera from the Southeastern Mediterranean shelf: dead assemblages and living-dead comparisons recording consequences of Nile River damming,"<b>Avnaim-Katav, S.; Almogi-Labin, A.; Herut, B.; Kanari, M.; Guy-Haim, T.</b> (2021). Benthic foraminifera from the Southeastern Mediterranean shelf: dead assemblages and living-dead comparisons recording consequences of Nile River damming. <i>Mar. Micropaleontol. 164</i>: 101977. <a href=""https://dx.doi.org/10.1016/j.marmicro.2021.101977"" target=""_blank"">https://dx.doi.org/10.1016/j.marmicro.2021.101977</a>","This study explores the role of the Nile River damming in shaping the recent benthic ecology in the southeastern Levantine (SL) Basin, the saltiest, hottest and the most oligotrophic basin within the Mediterranean Sea. The spatial distribution and diversity patterns of dead benthic foraminiferal (BF) faunas from the SL shelf were analyzed at 59 stations (40–100 water depths) sampled in August 2011 off the Israeli coast. Distinct dead BF assemblages were determined using multivariate statistical analyses, reflecting ecological preferences and their association with different environmental settings. The dead BF assemblages investigated in the current study were significantly different from the living BF assemblages explored in a previous study at the same stations. Ongoing human activity may explain these discrepancies, especially in the middle shelf, where continuous grain size coarsening, increase in carbonate content and decrease in TOC have occurred since the construction of the Aswan High Dam across the Nile River. These changes comprise (I) modest but clear changes in the lateral distribution of the biotopes, including continuous southward retreat of the southern middle shelf Nilotic biotope, and appearance of more fragmented, small biotopes due to the reduced impact of the Nile littoral cell; (II) dissimilarities in assemblage composition with higher numbers of opportunistic species occurring in the dead assemblages and increasing densities of sensitive taxa in the living assemblages.","Avnaim-Katav, S.; Almogi-Labin, A.; Herut, B.; Kanari, M.; Guy-Haim, T.",,"Kanari, Mor, M.",,https://dx.doi.org/10.1016/j.marmicro.2021.101977,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,Foraminifera,,,"Southeastern Levantine shelf, Eastern Mediterranean, Nile River damming, Dead and living benthic foraminifera, Taphonomy, Ecological indicators ",Journal article,,,,,,,,,,,,,,
5,340021,2021,AS,A comparison of the fauna in eelgrass and erosion control structures in a warm temperate Southern African estuary,"<b>de Villiers, N.M.; Harasti, D.; Hodgson, A.N.; Claassens, L.</b> (2021). A comparison of the fauna in eelgrass and erosion control structures in a warm temperate Southern African estuary. <i>Regional Studies in Marine Science 44</i>: 101757. <a href=""https://dx.doi.org/10.1016/j.rsma.2021.101757"" target=""_blank"">https://dx.doi.org/10.1016/j.rsma.2021.101757</a>","Estuaries are important coastal systems offering nursery and foraging grounds for many species. With the increasing threat from climate change and sea-level rise, the armouring of coastlines, to withstand coastal erosion, has become common practice. The transformation of soft sediment habitats to hard, artificial habitats can lead to changes in species diversity, composition and distribution. As there is limited information regarding the ecological impacts of using Reno mattresses (wire mattresses filled with rocks) to combat erosion, this study investigated the faunistic differences of these structures compared to natural eelgrass (<i>Zostera capensis</i>) habitat in the Keurbooms estuary, South Africa. Benthic macroinvertebrate and fish abundances and assemblages were assessed seasonally from winter 2018 to spring 2019. Macroinvertebrates were assessed using standard core and suction sampling whereas the non-destructive method of mini Baited Remote Underwater Video Systems (BRUVs) was used to sample fish. Fish assemblages differed significantly between habitats and across seasons with greater abundances and diversity at the artificial structures compared to eelgrass habitat. Invertebrate taxa displayed some overlap between habitats, however, three higher taxonomic groups were only recorded within Reno mattress habitat with only one taxon unique to the eelgrass habitat. This study provides new information on the ecological efficacy of Reno mattress structures used in coastal management which can inform future coastal erosion control practices.","de Villiers, N.M.; Harasti, D.; Hodgson, A.N.; Claassens, L.",,"Harasti, D.",,https://dx.doi.org/10.1016/j.rsma.2021.101757,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,"Pisces, ""Zostera capensis""",,,"Ecological engineering, Artificial structures, Keurbooms estuary, Macroinvertebrates, Fish, Mini BRUVs",Journal article,,,,,,,,,,,,,,
6,340022,2021,AS,"A review of the land snail faunas of the European Cenozoic – composition, diversity and turnovers","<b>Harzhauser, M.; Neubauer, T.A.</b> (2021). A review of the land snail faunas of the European Cenozoic – composition, diversity and turnovers. <i>Earth-Sci. Rev. 217</i>: 103610. <a href=""https://dx.doi.org/10.1016/j.earscirev.2021.103610"" target=""_blank"">https://dx.doi.org/10.1016/j.earscirev.2021.103610</a>","We present a critical review of the fossil record of Cenozoic terrestrial gastropods of Europe utilizing a literature-based dataset comprising 1640 species from 609 sites. Net diversity (expressed as species, genus and family richness) and β-diversity (as species, genus and family turnover) reveal several major disruptive phases. Turnovers occurred at the Ypresian–Lutetian and Eocene–Oligocene boundaries, and extinction events took place at the Oligocene–Miocene, Burdigalian–Langhian and Pliocene–Pleistocene boundaries. These biotic shifts correlate largely with global climatic events such as the Ypresian–Lutetian transition from Hothouse to Warmhouse, the Oi-1 glaciation at the Eocene–Oligocene boundary and with the onset of the Pleistocene glacials at the Pliocene-Pleistocene boundary. Phases of diversification during the Lutetian, Burdigalian and Pliocene seem to be linked to phases of relative climate stability. At least five immigration events are reflected by the appearance of exotic elements in European faunas during the Ypresian, Bartonian, Rupelian, Burdigalian and Langhian. Many of them correlate with the formation of terrestrial pathways and major migration events in mammals. Furthermore, we provide an overview of the stratigraphic ranges of families and genera in the European fossil record and discuss the timing of the first appearances of extant genera and species, setting important constraints for future molecular phylogenies.<i>Pfefferiola</i> nov. nom. pro <i>Oppenheimiella</i> Pfeffer, 1930, non Meunier, 1893, <i>Hochheimia</i> nov. nom. pro <i>Palaeotrichia</i> Nordsieck, 2014, non Guinot, 1976 and <i>“Gibbulinella” sandbergeri</i> nov. nom. pro <i>Pupa simplex</i> Sandberger, 1870, non Gould, 1840 are introduced as new replacement names.","Harzhauser, M.; Neubauer, T.A.",,"Harzhauser, Mathias, M.",,https://dx.doi.org/10.1016/j.earscirev.2021.103610,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,,Nomen novum,,,Journal article,,,,,,,,,,,,,,
7,340023,2021,AS,Marine macroinvertebrates inhabiting plastic litter in Peru,"<b>De-la-Torre, G.E.; Dioses-Salinas, D.C.; Pérez-Baca, B.L.; Millones Cumpa, L.A.; Pizarro-Ortega, C.I.; Torres, F.G.; Gonzales, K.N.; Santillán, L.</b> (2021). Marine macroinvertebrates inhabiting plastic litter in Peru. <i>Mar. Pollut. Bull. 167</i>: 112296. <a href=""https://dx.doi.org/10.1016/j.marpolbul.2021.112296"" target=""_blank"">https://dx.doi.org/10.1016/j.marpolbul.2021.112296</a>","Marine litter, such as plastic bags, bottles, fabrics, or fishing gear, serve as a shelter for many marine organisms that are likely to colonize artificial substrata. Such assemblages can potentially turn marine litter into vectors of alien invasive species (AIS). Here, we report the abundance and diversity of macroinvertebrates inhabiting marine litter in Peruvian beaches. Results indicate that most of the fouled items found came from land-based sources (81.5%) and Bivalvia was the most abundant class (53.5%), mainly composed of the mussel <i>Semimytilus algosus</i>. No significant differences were found in the abundance and diversity of macroinvertebrates (class level) among sampling sites or sources of litter. Polypropylene and low-density polyethylene items were most frequently found with fouled biota. Although none of the identified species were non-native to the coast of Peru, we discuss marine litter as a potential source of AIS in this region.","De-la-Torre, G.E.; Dioses-Salinas, D.C.; Pérez-Baca, B.L.; Millones Cumpa, L.A.; Pizarro-Ortega, C.I.; Torres, F.G.; Gonzales, K.N.; Santillán, L.",,"Santillán, Luis, L.",,https://dx.doi.org/10.1016/j.marpolbul.2021.112296,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,Bivalvia,,,"Rafting, Alien, Non-indigenous, Vector, Anthropogenic, Bivalvia",Journal article,,,,,,,,,,,,,,
8,340024,2021,AS,Molluscan live-dead fidelity of a storm-dominated shallow-marine setting and its implications,"<b>Bhattacherjee, M.; Chattopadhyay, D.; Som, B.; Sankar, A.S.; Mazumder, S.</b> (2021). Molluscan live-dead fidelity of a storm-dominated shallow-marine setting and its implications. <i>Palaios 36(2)</i>: 77-93. <a href=""https://dx.doi.org/10.2110/palo.2020.020"" target=""_blank"">https://dx.doi.org/10.2110/palo.2020.020</a>","Actualistic studies are important for evaluating the fidelity of fossil assemblages in representing the living community. Poor live-dead (LD) fidelity in molluscan assemblages may result from transport-induced mixing. Large-scale mixing is more common in siliciclastic settings with a narrow shelf, high sedimentation rate, and those that are frequented by episodically high-energy events. Chandipur-on-sea, on the east coast of India has an optimal setting to promote such conditions. By studying the LD fidelity and modeling size-frequency distribution (SFD) of the fauna, we attempted to evaluate the contribution of “out-of-habitat” versus “within-habitat” mixing in developing the molluscan death assemblage. The correlation between the composition of live (LA) and death assemblages (DA) was insufficient; unlike LAs, the DAs do not show environmental partitioning in ordination space. A numerical simulation of the shell size frequency distribution (SFD) for DAs from LAs was compared with the observed SFD of the DAs. The results of this simulation indicate that DAs are not likely to be a product of within-habitat mixing. DAs probably received considerable input via regional transport, facilitated by frequent tropical cyclones affecting the coast of Odisha. Chandipur receives a large proportion of cyclones originating above 15°N, which causes a high degree of lateral transport and shell mixing between 15° to 21°N, explained by the high compositional similarity of species within this latitudinal extent. Our study highlights the significance of out-of-habitat transport in shaping the regional distribution of marine fossil assemblages, especially in storm dominated siliciclastic shallow-marine settings.","Bhattacherjee, M.; Chattopadhyay, D.; Som, B.; Sankar, A.S.; Mazumder, S.",,"Som, Bidisha, B.",,https://dx.doi.org/10.2110/palo.2020.020,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,Mollusca,,,,Journal article,,,,,,,,,,,,,,
9,340026,2021,AS,Spatial patterns of demersal communities from bottom trawl on the Portuguese North Coast (continental shelf),"<b>Felício, M.; Gonçalves, M.; Machado, I.; Gaspar, M.B.</b> (2021). Spatial patterns of demersal communities from bottom trawl on the Portuguese North Coast (continental shelf). <i>Regional Studies in Marine Science 44</i>: 101769. <a href=""https://dx.doi.org/10.1016/j.rsma.2021.101769"" target=""_blank"">https://dx.doi.org/10.1016/j.rsma.2021.101769</a>","Understanding the diversity and community composition of marine communities in coastal areas is of utmost importance to understand how overlapping anthropogenic pressures impact the marine environment. The demersal and epibenthic communities of the Portuguese northern continental shelf were surveyed using a bottom trawl to understand their taxonomic composition, abundance, spatial distribution, and their relationship with environmental variables such as sediment, organic matter, depth and latitude. Bottom sediments were homogenous, being mainly composed by sand particles. The diversity of the study area was low, but high abundance of important commercial species, as <i>Trisopterus luscus</i>, <i>Trachurus trachurus</i>, <i>Palaemon serratus</i> and <i>Merluccius merluccius</i>, in the juvenile stage of life, points out the importance of the area as nursery grounds. Four assemblages were identified, with a visible geographical pattern. Results obtained supply background information that may contribute to the development of future management and monitoring plans for this important and sensible coastal area.","Felício, M.; Gonçalves, M.; Machado, I.; Gaspar, M.B.",,"Gaspar, Miguel Baptista, M.B.",,https://dx.doi.org/10.1016/j.rsma.2021.101769,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,,,,"Marine communities, Spatial distribution, Abundance, Diversity, Species composition, Bottom trawl",Journal article,,,,,,,,,,,,,,
